nsa_name,temp_mean,temp_median,temp_min,temp_max
Lake Evesham,30.86036003303431,30.88787364959715,30.2610569000244,30.8832397460938
Lake Walker,30.869025747555103,30.93034172058105,29.2546997070312,30.7812061309814
Lakeland,31.99829069074065,31.9993085861206,31.4829292297363,31.7194175720215
Langston Hughes,32.40441650831787,32.50677871704105,31.7019557952881,32.1041107177734
Lauraville,31.025798973259466,30.941555023193352,29.5773735046387,30.6114330291748
Levindale,31.659907130312774,31.75754737854,30.4529705047607,31.2771663665771
Liberty Square,31.783468062278626,31.79818058013915,31.2318305969238,31.6864566802979
Little Italy,32.40617851597918,32.38067531585695,32.0091667175293,32.2791175842285
Loch Raven,31.571500860922466,31.58348178863525,28.4614238739014,30.6408004760742
Locust Point,32.136079326747954,32.1557426452637,31.4473991394043,32.1220283508301
Locust Point Industrial Area,31.9574756252786,32.0636520385742,29.5969524383545,31.4602928161621
Lower Edmondson Village,32.27271104898104,32.2596206665039,31.9033699035645,32.3447952270508
Lower Herring Run Park,31.8580863105609,31.851955413818352,31.3265991210938,31.922513961792
Loyola/Notre Dame,31.060212796580778,31.130524158477797,29.1525001525879,31.0611133575439
Lucille Park,32.11454664201042,32.073960304260254,31.7773742675781,31.8797874450684
Madison Park,32.58335618284,32.58227920532225,31.8732376098633,31.9818801879883
Madison-Eastend,33.2565273088722,33.1854829788208,32.4784965515137,33.0743446350098
Mayfield,31.545594482062832,31.5923500061035,30.5535640716553,30.9783058166504
McElderry Park,33.49520544100973,33.5487518310547,33.0605430603027,33.1709671020508
Medfield,31.609324723090907,31.59105014801025,30.1692638397217,31.0217895507812
Medford,32.20848512723318,32.2161865234375,31.9206466674805,32.1187629699707
Mid-Govans,31.038758412544183,31.0273571014404,30.714319229126,30.919303894043
Mid-Town Belvedere,32.703501435810466,32.72265911102295,32.3395652770996,32.4893341064453
Middle Branch/Reedbird Parks,31.179544985758636,31.282398223877,29.2173862457275,30.6817874908447
Middle East,32.76716526257813,32.7754764556885,32.2317314147949,32.4081039428711
Midtown-Edmondson,32.838155049068924,32.8508377075195,32.1578788757324,32.591796875
Millhill,32.349341791259995,32.4223518371582,30.9735469818115,31.7257175445557
Milton-Montford,33.44018515657143,33.5345993041992,32.9356384277344,33.1913375854492
Mondawmin,32.47132385007383,32.5711803436279,31.4704303741455,31.7894458770752
Montebello,31.314151457479408,31.35566091537475,28.362606048584,31.117223739624
Moravia-Walther,31.24793521363039,31.16807079315185,30.7168102264404,31.1324901580811
Morgan Park,30.955946868084474,30.90726661682125,29.9024868011475,31.1660823822021
Morgan State University,31.654468992327917,31.75439119338985,29.6642093658447,31.5607872009277
Morrell Park,32.210606191117044,32.192964553833,31.3367557525635,31.8029365539551
Mosher,31.95799210690592,31.732622146606452,31.1206893920898,31.6147003173828
Mount Holly,30.874262671901562,30.8009414672852,28.6741065979004,30.581090927124
Mount Vernon,33.10129398843635,32.9178047180176,32.4006309509277,32.6426544189453
Mount Washington,30.000659659857217,29.9873485565186,28.6051368713379,29.0183773040771
Mount Winans,31.921249539526173,31.9197416305542,31.3662624359131,31.8423595428467
Mt Pleasant Park,30.473786549601463,30.416409969329848,28.6389026641846,30.3399868011475
New Northwood,31.728070488697615,31.78715562820435,30.8319702148438,31.3547630310059
New Southwest/Mount Clare,32.318489441334066,32.3708686828613,31.3719425201416,32.0217018127441
